species,fastq,total,superkingdom,kingdom,phylum,class,order,family,genus,tax
Homo sapiens,11624,11624,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Eukaryota;Metazoa;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
